model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,top1_val_acc_subset_200,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified
timm--regnetx_320.pycls_in1k,107811560,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],5.973333333333334,13.28,80.246,89.54577137645667,7500,482,16,7052,466,6.638097423133373,28.93790966033877,30.05766187506524,5.506280797276155,35.041903106495134,36.04895418174519,0,0,31,6,0,107,322
timm--regnety_002.pycls_in1k,3162996,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],0.6666666666666666,2.1333333333333333,70.282,78.90640636238555,7500,482,5,7450,477,0.8777891959075943,19.517403029998107,20.401168450983402,1.8535906855905278,34.483304010046076,34.87177518799094,0,0,24,2,0,119,332
timm--regnety_004.pycls_in1k,4344144,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],1.0133333333333334,3.1866666666666665,74.026,82.7202166280573,7500,482,2,7424,480,1.036484918660011,20.572588594276873,21.503634638374187,0.18207539755311625,31.242436881132985,32.47982570551778,0,0,27,5,0,113,335
timm--regnety_006.pycls_in1k,6055160,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],1.0666666666666667,3.466666666666667,75.26,84.38305495158444,7500,482,3,7420,479,1.2787936889801939,21.016609524162625,21.950702885839377,0.7672634271099744,34.398847161872794,34.948435418227966,0,0,23,5,0,126,325
timm--regnety_008.pycls_in1k,6263168,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],1.4133333333333333,3.8,76.31400000000001,85.09751816509966,7500,482,6,7394,476,1.8321119605261522,21.532148443122164,22.72335837663029,1.8444048099789117,34.25059663020466,35.541323447247265,0,0,25,6,0,123,322
timm--regnety_016.pycls_in1k,11202430,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],2.1733333333333333,5.68,77.852,86.85728414258621,7500,482,6,7337,476,2.490594776764065,23.54090166753115,24.58826245173865,1.5630980554456455,35.04574284626156,36.766632088357305,0,0,24,7,0,132,313
timm--regnety_032.pycls_in1k,19436338,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],3.04,7.693333333333333,78.86999999999999,87.74520790441099,7500,482,12,7272,470,3.340342728053321,24.91134351416745,26.04589329863239,4.001876770593031,35.08173480465832,36.37314065919613,0,0,26,6,0,118,320
timm--regnety_032.ra_in1k,19436338,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],9.733333333333333,20.386666666666667,81.926,91.03016517581183,7500,482,39,6770,443,9.930747489917962,33.695103454204066,34.96793971992975,9.044787567320933,43.01846569634019,44.19163671913528,0,0,28,5,0,134,276
timm--regnety_040.pycls_in1k,20646656,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],3.7333333333333334,8.933333333333334,79.22200000000001,88.44573248088376,7500,482,17,7220,465,3.848019107825322,25.496554119782378,26.439850826446516,4.549089454017547,37.2810644611249,38.39098211239593,0,0,27,5,0,123,310
timm--regnety_040.ra3_in1k,20646656,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],11.746666666666666,23.48,82.304,91.35989245446707,7500,482,38,6619,444,11.188859714768768,36.12292753906633,37.37334964626584,10.617527124610275,44.78344143138146,45.20115237540819,0,0,41,2,0,124,277
