model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,top1_val_acc_subset_200,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified
timm--dm_nfnet_f0.dm_in1k,71489284,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],8.626666666666667,17.24,81.426,90.38001737555568,7500,2240,319,6853,1921,11.720600255125706,33.84073689488136,34.97811494508292,15.782161476550554,36.885831028187226,38.36601427679642,0,0,162,40,0,333,1386
timm--dm_nfnet_f1.dm_in1k,132634256,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],15.893333333333333,30.16,83.418,92.07347084030569,7500,2240,455,6308,1785,18.820612513277304,41.730182374753255,42.919771732956846,22.34079038996596,44.27369464700776,46.178454387428516,0,0,150,49,0,347,1239
timm--dm_nfnet_f2.dm_in1k,193779228,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],19.906666666666666,34.96,84.102,92.93124872676383,7500,2240,539,6007,1701,22.379375360254908,47.06370919554122,48.357850121867656,26.202020108379802,49.2650481399188,51.202276615942644,0,0,162,45,0,369,1125
timm--dm_nfnet_f3.dm_in1k,254924200,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],27.666666666666668,45.8,85.104,93.89824530002194,7500,2240,603,5425,1637,28.655463071731553,52.604989008229566,53.72908865984446,29.11855171997318,52.09089348686482,53.76017335977132,0,0,164,40,0,349,1084
timm--dm_nfnet_f4.dm_in1k,316069172,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],32.0,50.946666666666665,85.49799999999999,94.46486423019742,7500,2240,661,5100,1579,32.31584130732873,55.518665699511295,56.79469882496817,31.889839890904682,52.97886320981395,54.972224445382125,0,0,161,49,0,325,1044
timm--dm_nfnet_f5.dm_in1k,377214144,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],33.08,52.64,85.708,94.54299373528123,7500,2240,651,5019,1589,33.05716833731898,56.07332718445805,57.48004145526132,31.339285287262236,53.20730352932087,55.42565845696307,0,0,162,52,0,323,1052
timm--dm_nfnet_f6.dm_in1k,438359116,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],33.306666666666665,52.32,86.13,95.06096397453622,7500,2240,664,5002,1576,32.642688888681654,56.104345833873005,57.36391539087634,31.342778497473763,52.48492127466419,54.478804082613166,0,0,144,51,0,343,1038
timm--dpn107.mx_in1k,86917800,ImageNet-1k (1.2M),dpn,cnn,CNN,[],4.8533333333333335,10.8,80.172,89.42950361214326,7500,2240,86,7136,2154,4.789496556114812,27.231060785331625,28.291781189699037,4.001862829368159,25.230639500071376,27.006202910129527,0,0,140,40,0,348,1626
timm--dpn131.mx_in1k,79254504,ImageNet-1k (1.2M),dpn,cnn,CNN,[],4.546666666666667,10.493333333333334,79.806,88.98291790296082,7500,2240,85,7159,2155,4.7307207732107175,27.552827319602148,28.545988613156865,4.27890716271048,26.59612326087981,28.2687274074311,0,0,142,41,0,364,1608
timm--dpn68.mx_in1k,12611602,ImageNet-1k (1.2M),dpn,cnn,CNN,[],1.3466666666666667,3.88,76.346,85.31338343802754,7500,2240,27,7399,2213,1.5486631794928793,22.496162281653277,23.436703837221565,1.4673678309571967,22.20548668761304,23.69397831970908,0,0,124,39,0,353,1697
timm--dpn68b.mx_in1k,12611602,ImageNet-1k (1.2M),dpn,cnn,CNN,[],2.72,6.666666666666667,77.52799999999999,86.54042367290444,7500,2240,45,7296,2195,2.655352471614793,25.011625017401556,26.137152475232483,2.1744034651511197,24.473546878982486,26.112747068186753,0,0,138,44,0,370,1643
timm--dpn68b.ra_in1k,12611602,ImageNet-1k (1.2M),dpn,cnn,CNN,[],3.9066666666666667,8.973333333333333,78.544,87.28829684161744,7500,2240,84,7207,2156,4.30970910447385,26.75845192962123,27.638796855520916,4.084150960732526,27.86244823549141,29.29915611337269,0,0,142,31,0,382,1601
timm--dpn92.mx_in1k,37668392,ImageNet-1k (1.2M),dpn,cnn,CNN,[],4.506666666666667,11.6,80.034,89.1998849787127,7500,2240,106,7162,2134,5.058026211130058,27.47616522219388,28.5510060441165,5.004903971704149,27.257348021302235,28.888826536323432,0,0,138,43,0,370,1583
timm--dpn98.mx_in1k,61570728,ImageNet-1k (1.2M),dpn,cnn,CNN,[],4.013333333333334,10.026666666666667,79.666,88.6795201929997,7500,2240,77,7199,2163,4.152913551487203,26.90054271862036,27.75874199028453,3.986885381508624,25.939922498050684,27.423923190425775,0,0,144,38,0,350,1631
timm--eca_halonext26ts.c1_in1k,10756885,ImageNet-1k (1.2M),halonet,cnn,ResNet,[],5.346666666666667,12.96,79.488,88.46399790568944,7500,2240,97,7099,2143,5.3614929802204685,28.81010428650291,29.974829263902848,4.619849601849469,27.818265030361395,29.751104402815404,0,0,130,43,0,384,1586
timm--eca_nfnet_l0.ra2_in1k,24143924,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],9.426666666666666,18.946666666666665,81.736,90.63323177854173,7500,2240,146,6793,2094,8.85825385030487,33.21071853964122,34.39337919132299,6.774308060462969,30.146650085209725,32.18005454834826,0,0,162,46,0,368,1518
timm--eca_nfnet_l1.ra2_in1k,41407728,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],17.573333333333334,32.74666666666667,83.26599999999999,92.34249216340979,7500,2240,253,6182,1987,15.925210639652315,40.707642941727435,42.07443460948099,12.639297346635454,35.54904673087807,37.81835148615494,0,0,165,53,0,358,1411
timm--eca_nfnet_l2.ra3_in1k,56722348,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],24.69333333333333,41.93333333333333,84.13199999999999,93.24360734337947,7500,2240,335,5648,1905,21.36804250265248,47.30107679757265,48.74357237256279,15.792667388336323,39.984075711093595,42.17028263326273,0,0,174,51,0,378,1302
timm--eca_resnet33ts.ra2_in1k,19676302,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],5.64,14.12,80.074,88.99576693473391,7500,2240,85,7077,2155,5.301707257624183,29.13004618449701,30.184785413212158,3.7489476461817564,27.081431725414447,28.82841530634794,0,0,148,41,0,375,1591
timm--eca_resnext26ts.ch_in1k,10297988,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],3.0,8.093333333333334,77.45,86.5317125654705,7500,2240,57,7275,2183,3.2548621522703534,26.03194357736947,27.321125065499153,2.7515284955551764,26.33915467497696,28.411359828007704,0,0,142,47,0,359,1635
timm--ecaresnet101d.miil_in1k,44568563,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],13.253333333333334,25.986666666666668,82.166,91.37973699846822,7500,2240,193,6506,2047,11.937314666336604,36.45115098078564,37.48428390755191,9.116722266553527,32.52160872346902,34.31155816714837,0,0,139,46,0,381,1481
timm--ecaresnet101d_pruned.miil_in1k,24876040,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,['Distillation'],6.8,15.573333333333334,80.808,89.8875692797059,7500,2240,95,6990,2145,6.2848665645930275,29.860936595212696,30.72529068016937,4.426466589364683,27.18770819670241,28.61855560413918,0,0,143,37,0,380,1585
timm--ecaresnet269d.ra2_in1k,102093077,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],26.24,44.44,84.734,93.92331875168209,7500,2240,418,5532,1822,24.01070222809898,48.58808374580959,49.95413101931184,20.196483612148285,42.86850144317621,45.193107214612525,0,0,162,58,0,354,1248
timm--ecaresnet26t.ra2_in1k,16011916,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],5.093333333333334,12.266666666666667,78.91,87.9591024584294,7500,2240,78,7118,2162,4.4981284603206495,27.89627048754346,28.928959942506253,3.3854509011943916,26.46338546554198,28.1922317750532,0,0,132,39,0,380,1611
timm--ecaresnet50d.miil_in1k,25576350,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],8.466666666666667,18.16,80.604,89.69770165249302,7500,2240,139,6865,2101,7.984059311295979,31.228736470557646,32.36542885850845,6.952570002947469,29.19950558137509,31.105484754189927,0,0,140,46,0,364,1551
timm--ecaresnet50d_pruned.miil_in1k,19939713,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,['Distillation'],4.546666666666667,11.0,79.718,88.68255050161434,7500,2240,90,7159,2150,4.581322691279944,26.831878347890232,27.81789803702855,4.133533414357602,25.630692837557806,27.284297602588946,0,0,127,40,0,368,1615
timm--ecaresnet50t.a1_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],7.906666666666666,16.69333333333333,81.27600000000001,90.54045573063034,7500,2240,167,6907,2073,8.328632642577125,30.761505666423478,32.05214722348463,8.342552615147367,30.358013130853344,32.39182854282546,0,0,131,45,0,367,1530
timm--ecaresnet50t.a2_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],6.373333333333333,13.586666666666666,80.862,89.77571602760884,7500,2240,159,7022,2081,7.284109505986596,30.21813839293561,31.460741535578972,7.485890026556007,29.653890662501546,31.862375040800018,0,0,133,50,0,372,1526
timm--ecaresnet50t.a3_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],2.466666666666667,6.346666666666667,77.794,86.80560437283766,7500,2240,59,7315,2181,2.8919774972378702,24.526687631737797,25.574332658252153,2.88225339866501,24.892491312781605,26.614873362636203,0,0,125,39,0,362,1655
timm--ecaresnet50t.ra2_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],10.24,21.373333333333335,81.45,90.54906916183268,7500,2240,153,6732,2087,9.179235128810001,33.655696953027494,34.683350600466554,7.448166885321133,30.12555936754205,31.76053563534668,0,0,147,42,0,371,1527
timm--ecaresnetlight.miil_in1k,30162046,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],6.733333333333333,15.133333333333333,80.45400000000001,89.71803567949112,7500,2240,109,6995,2131,6.509237418069317,29.80837157070492,30.879288966259978,5.643051800499891,28.637147978275696,30.459529943691887,0,0,149,41,0,370,1571
timm--edgenext_base.in21k_ft_in1k,18511292,ImageNet-21k (14M),edgenext,hybrid,Hybrid,[],19.4,35.76,83.39800000000001,92.3616890127421,7500,2240,343,6045,1897,17.763054926521864,43.29152561399173,44.48283818314661,15.239384919638098,39.44931218220725,41.52157481188637,0,0,158,53,0,381,1305
timm--edgenext_base.usi_in1k,18511292,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,['Distillation'],12.653333333333334,25.373333333333335,83.646,92.67752193712762,7500,2240,224,6551,2016,12.427476233609694,36.89565833829831,38.29317273701375,10.536844177314489,33.672880695624094,35.91965199098572,0,0,135,53,0,381,1447
timm--edgenext_small.usi_in1k,5586832,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,['Distillation'],6.8533333333333335,15.466666666666667,81.07,90.11911905560936,7500,2240,139,6986,2101,6.628572529414643,30.446107373325397,31.71096297610579,6.0598723223850275,29.17228262666115,30.968547221735005,0,0,145,42,0,369,1545
timm--edgenext_small_rw.sw_in1k,7826512,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,[],5.8133333333333335,13.613333333333333,79.58800000000001,88.65746983236964,7500,2240,96,7064,2144,5.73284056525397,29.157486227571795,30.059603573016997,4.618934089052621,26.407230093306755,27.94015047515273,0,0,135,38,0,352,1619
timm--edgenext_x_small.in1k,2336804,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,[],2.16,6.333333333333333,74.86,83.90495465361978,7500,2240,39,7338,2201,2.0401985766627577,21.96822508127153,22.845745773100123,1.639100107642093,21.622425889746314,23.054084820108116,0,0,118,39,0,352,1692
timm--edgenext_xx_small.in1k,1327216,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,[],1.0933333333333333,3.8133333333333335,71.108,79.59376056563002,7500,2240,19,7418,2221,0.9889051324724986,21.024952030240318,21.842332340209783,0.8193153376280049,21.330833370781534,22.465188523134387,0,0,138,29,0,320,1734
timm--efficientformer_l1.snap_dist_in1k,12289928,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],5.506666666666667,13.026666666666667,80.49199999999999,89.53556872779815,7500,2240,125,7087,2115,6.396820251280107,29.76540190461996,30.901000023379705,6.322783379795778,30.184064228191964,32.07532594236546,0,0,136,42,0,389,1548
timm--efficientformer_l3.snap_dist_in1k,31406000,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],11.426666666666666,23.093333333333334,82.54599999999999,91.60207966955694,7500,2240,229,6643,2011,11.42692613604152,35.6206985795919,36.788353659361434,10.98311961455732,34.52452056057832,36.51135240562701,0,0,157,46,0,373,1435
timm--efficientformer_l7.snap_dist_in1k,82229328,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],13.32,27.96,83.384,92.32001925791829,7500,2240,247,6501,1993,12.83612509072955,37.11489787956298,38.38931060775387,11.480494012098205,34.936498950179114,37.11000668616655,0,0,139,48,0,387,1419
timm--efficientformerv2_l.snap_dist_in1k,26322288,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],14.6,28.2,83.63000000000001,92.91555275649743,7500,2240,277,6405,1963,14.045694143468854,39.79018709800373,41.00453571435854,12.686809993731659,37.5473094709902,39.485944299666045,0,0,156,47,0,397,1363
timm--efficientformerv2_s0.snap_dist_in1k,3600256,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],3.12,7.653333333333333,76.112,84.79289449714393,7500,2240,78,7266,2162,3.6817673433042266,25.022152801029947,26.147281798182565,3.7161764921227074,24.79774349725134,26.65702917718096,0,0,123,39,0,356,1644
timm--efficientformerv2_s1.snap_dist_in1k,6185560,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],6.213333333333333,13.373333333333333,79.69000000000001,88.7009503353549,7500,2240,146,7034,2094,6.59399838149442,30.24301941599743,31.43852119124519,6.940765124800649,30.458945743704973,32.12995443109071,0,0,130,39,0,383,1542
timm--efficientformerv2_s2.snap_dist_in1k,12710112,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],10.493333333333334,21.586666666666666,82.172,91.21946288962204,7500,2240,210,6713,2030,10.508411386208582,34.51632677795365,35.84547269598262,10.081714061193153,32.7251949375165,35.00385930023113,0,0,138,54,0,373,1465
timm--efficientnet_b0.ra_in1k,5288548,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],2.8266666666666667,7.226666666666667,77.69200000000001,86.54498103891315,7500,2240,46,7288,2194,2.861451698660728,24.590134582401245,25.473602796977378,2.0704882998841674,23.66119464890066,25.14631745466742,0,0,143,37,0,345,1669
timm--efficientnet_b1.ft_in1k,7794184,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],3.12,7.746666666666667,77.428,86.47408166566865,7500,2240,87,7266,2153,3.9286981507262655,25.828230079359297,26.768397619978508,4.523172544191163,27.16334555809061,28.76575291736993,0,0,134,40,0,379,1600
timm--efficientnet_b1_pruned.in1k,6331916,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],2.92,7.466666666666667,78.242,87.17653117393458,7500,2240,48,7281,2192,2.966424340564069,25.14092312681104,26.2450272997094,2.169653551273264,24.042959368157295,25.966312341648766,0,0,135,44,0,362,1651
timm--efficientnet_b2.ra_in1k,9109994,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],5.213333333333333,11.973333333333333,79.542,88.43061180778318,7500,2240,116,7109,2124,5.817099324414479,28.397817178545775,29.375763166156133,5.501332885532074,27.594756775775654,29.362358698826906,0,0,142,42,0,374,1566
timm--efficientnet_b2_pruned.in1k,8309737,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],4.946666666666666,11.306666666666667,79.918,88.89439281951319,7500,2240,81,7129,2159,5.0197142676296895,28.843326557319692,30.152063012147124,4.075059032717489,26.914072844677882,29.040253855590635,0,0,147,46,0,382,1584
timm--efficientnet_b3.ra2_in1k,12233232,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],9.56,19.466666666666665,81.482,90.56290435312926,7500,2240,202,6783,2038,10.042798155148086,34.168529549014266,35.44619250535298,9.68166986525642,32.26407180931534,34.58549395355264,0,0,141,57,0,363,1477
timm--efficientnet_b3_pruned.in1k,9855020,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],5.733333333333333,13.186666666666667,80.856,89.80249222311951,7500,2240,94,7070,2146,5.473509236361084,29.332366608941257,30.56404303722641,4.502734974396234,27.626945196702913,29.572435170651843,0,0,142,46,0,379,1579
timm--efficientnet_b4.ra2_in1k,19341616,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],12.706666666666667,25.613333333333333,82.758,91.81493300344336,7500,2240,260,6547,1980,13.394503157390366,37.99215946689546,39.306967505999246,13.01595806936523,35.20236987374897,37.42434351164604,0,0,158,54,0,351,1417
timm--efficientnet_el.ra_in1k,10589712,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],8.146666666666667,17.2,81.316,90.48249254443552,7500,2240,112,6889,2128,7.584732527061176,31.590707132430257,32.99165691330096,5.365648761336206,28.607930170244078,31.014854064689594,0,0,158,53,0,372,1545
timm--efficientnet_el_pruned.in1k,10589712,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],6.306666666666667,14.48,80.304,89.4259440933168,7500,2240,108,7027,2132,6.592146620558095,29.662415912586415,30.994252568066994,5.713393695320697,27.583469214159507,29.889141663434366,0,0,141,50,0,364,1577
timm--efficientnet_em.ra2_in1k,6899496,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],4.986666666666666,12.32,79.244,88.37245182449168,7500,2240,62,7126,2178,4.55588365235983,28.151471506162373,29.136192085650304,2.888499566212579,25.22548041202436,26.95561102235786,0,0,132,45,0,380,1621
timm--efficientnet_es.ra_in1k,5438392,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],2.3466666666666667,6.666666666666667,78.054,87.06363342239132,7500,2240,33,7324,2207,2.4121194980807688,24.51345650001184,25.530468437340502,1.7723257528256722,23.317912979613588,24.917159902779144,0,0,123,38,0,371,1675
timm--efficientnet_es_pruned.in1k,5438392,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],1.2933333333333332,4.2,75.006,83.88708721189406,7500,2240,20,7403,2220,1.105989474804005,22.381513759384603,23.24142528090093,0.7663282726551096,22.85638193392835,24.25127350167742,0,0,132,35,0,362,1691
timm--efficientnet_lite0.ra_in1k,4652008,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],1.0266666666666666,3.2266666666666666,75.472,84.39433144899498,7500,2240,23,7423,2217,1.0513280953366915,21.705444326073852,22.685113744269213,1.1175244779371858,21.68567608379212,23.242135973316397,0,0,123,33,0,349,1712
timm--efficientnetv2_rw_m.agc_in1k,53236442,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],21.986666666666668,38.48,84.294,93.34292500713983,7500,2240,416,5851,1824,20.92436080057319,46.654284196083786,48.01951985171904,19.386528177367143,43.48712738570938,45.77424736977015,0,0,164,56,0,364,1240
timm--efficientnetv2_rw_s.ra2_in1k,23941296,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],14.866666666666667,28.026666666666667,82.878,92.00814942023968,7500,2240,317,6385,1923,15.566759325597976,40.41096537226187,41.665320900102,15.335158607294153,38.78383248656218,40.86158818598109,0,0,157,47,0,374,1345
timm--efficientnetv2_rw_t.ra2_in1k,13649388,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],7.76,16.786666666666665,81.38,90.50817204939922,7500,2240,183,6918,2057,8.839863789873736,32.9263530429659,34.14739700909061,9.138302332207624,32.80663142299719,34.83275153257913,0,0,155,49,0,373,1480
timm--eva02_base_patch14_448.mim_in22k_ft_in1k,87117544,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],55.36,77.46666666666667,88.252,96.7642380130193,7500,2240,1020,3348,1220,52.76496658932469,73.85699211765932,75.26707435443954,48.323342366074044,68.71128289749753,70.92954372522804,0,0,156,51,0,309,704
timm--eva02_base_patch14_448.mim_in22k_ft_in22k_in1k,87117544,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],53.13333333333333,76.84,88.69399999999999,96.97265015857921,7500,2240,1114,3515,1126,53.660444024319034,73.46563006633546,74.84529914477396,52.83581055643882,70.74471416710477,72.89734024987135,0,0,136,55,0,280,655
timm--eva02_large_patch14_448.mim_in22k_ft_in1k,305080232,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],66.92,86.17333333333333,89.62,97.47677676468722,7500,2240,1263,2481,977,64.12875925895862,81.61792149345254,83.0114395947186,59.99667548724891,77.17967515916791,79.60590625186506,0,0,133,60,0,264,520
timm--eva02_large_patch14_448.mim_in22k_ft_in22k_in1k,305080232,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],66.88,87.88,89.96,97.74740687030572,7500,2240,1348,2484,892,65.78134424669678,82.77938272982718,83.93518733257677,63.957316307901834,80.1901899359437,81.96039635016905,0,0,127,45,0,249,471
timm--eva02_large_patch14_448.mim_m38m_ft_in1k,305080232,Merged (38M),eva,transformer,EVA,['Self-Supervised Learning'],67.96,87.06666666666666,89.578,97.48103041351524,7500,2240,1294,2403,946,65.54135872099148,82.65776706592997,84.05569284071805,61.16738880776735,78.04296854910612,80.4772728904415,0,0,124,57,0,260,505
timm--eva02_large_patch14_448.mim_m38m_ft_in22k_in1k,305080232,Merged (38M),eva,transformer,EVA,['Self-Supervised Learning'],67.09333333333333,88.18666666666667,90.054,97.79623746652416,7500,2240,1374,2468,866,66.66730210573061,82.96738697954589,84.0399938186566,64.94911132755725,79.90962271412579,81.66927082544144,0,0,118,47,0,226,475
timm--eva02_small_patch14_336.mim_in22k_ft_in1k,22129000,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],30.346666666666668,51.13333333333333,85.72,94.21840755520748,7500,2240,565,5224,1675,29.07682102740003,55.258253968672435,56.61068941629068,26.306306931136938,51.46941684607877,53.68397302054999,0,0,166,55,0,400,1054
timm--eva02_tiny_patch14_336.mim_in22k_ft_in1k,5756584,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],11.8,24.186666666666667,80.63,89.71610336945511,7500,2240,211,6615,2029,11.39438319479275,36.52777354311989,37.76937353476602,10.168434587258988,34.91198316071938,36.96426577131795,0,0,164,49,0,378,1438
timm--eva_giant_patch14_224.clip_ft_in1k,1012555112,LAION-400M (400M),eva,transformer,EVA,"['Self-Supervised Learning', 'CLIP Training']",61.586666666666666,81.2,88.884,97.20708780813301,7500,2240,1148,2881,1092,58.79199219915744,77.97694764447506,79.57751823859547,54.20614895938123,72.85018445652045,75.70433879650042,0,0,148,63,0,281,600
timm--eva_giant_patch14_336.clip_ft_in1k,1013005672,LAION-400M (400M),eva,transformer,EVA,"['Self-Supervised Learning', 'CLIP Training']",64.96,85.26666666666667,89.46600000000001,97.55187508741714,7500,2240,1368,2628,872,65.25767489527645,81.62976877446091,82.92778794603412,64.8128984378793,79.14359758054742,81.30222029012954,0,0,112,49,0,224,487
timm--eva_giant_patch14_336.m30m_ft_in22k_in1k,1013005672,Merged (30M),eva,transformer,EVA,['Self-Supervised Learning'],63.77333333333333,85.13333333333334,89.564,97.6027718381552,7500,2240,1312,2717,928,63.88935093079271,80.56326538819648,81.65214481628138,62.536710384320116,77.43182148954557,79.13667586400616,0,0,113,44,0,230,541
timm--eva_giant_patch14_560.m30m_ft_in22k_in1k,1014447464,Merged (30M),eva,transformer,EVA,['Self-Supervised Learning'],66.62666666666667,87.54666666666667,89.79,97.72546194388708,7500,2240,1358,2503,882,65.99617249271617,82.34478602655507,83.7082100665035,64.01091085773157,79.06887011095075,81.26075110911107,0,0,115,52,0,230,485
timm--eva_large_patch14_196.in22k_ft_in1k,304142312,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],50.666666666666664,73.16,87.92999999999999,96.58408258580108,7500,2240,980,3700,1260,49.045453731085914,71.04282774906481,72.60677859332762,45.8356428826523,66.74856631697685,69.41198972328121,0,0,140,59,0,337,724
timm--eva_large_patch14_196.in22k_ft_in22k_in1k,304142312,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],53.4,75.53333333333333,88.578,96.84544047498792,7500,2240,1052,3495,1188,52.27641403669316,72.76364554129134,74.0237885056435,50.00361274107167,69.18162792191337,71.2941506832231,0,0,147,49,0,284,708
timm--eva_large_patch14_336.in22k_ft_in1k,304531432,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],59.733333333333334,82.76,88.67399999999999,97.17162513183438,7500,2240,1206,3020,1034,59.18341376119858,77.14227314891559,78.55220969621006,56.95489725919977,73.61195622444741,75.90165721287812,0,0,129,56,0,260,589
timm--eva_large_patch14_336.in22k_ft_in22k_in1k,304531432,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],61.54666666666667,83.82666666666667,89.21,97.3761933822115,7500,2240,1251,2884,989,60.90755393407474,79.18507232311478,80.24320603189065,58.73259218737537,76.3312806254214,78.07059443162285,0,0,130,45,0,263,551
timm--fbnetc_100.rmsp_in1k,5572200,ImageNet-1k (1.2M),fbnet,cnn,EfficientNet,[],1.2133333333333334,4.093333333333334,75.12,83.94187233131527,7500,2240,26,7409,2214,1.2263592872840874,21.21446340281328,22.136114999378286,1.02861300054272,20.70932615444579,22.180968520248463,0,0,121,37,0,327,1729
timm--fbnetv3_b.ra2_in1k,8598464,ImageNet-1k (1.2M),fbnet,cnn,EfficientNet,[],3.5866666666666664,9.546666666666667,78.206,87.23788152808692,7500,2240,84,7231,2156,4.108626747514731,26.86429689112966,27.95069638365191,3.8688106879093325,26.846154779131343,28.62450610466477,0,0,139,42,0,371,1604
timm--fbnetv3_d.ra2_in1k,10306272,ImageNet-1k (1.2M),fbnet,cnn,EfficientNet,[],4.306666666666667,11.28,78.66199999999999,87.97526751757049,7500,2240,90,7177,2150,4.421102805266375,27.616840412009726,28.978712662841392,3.9132166758269333,26.578103915722128,28.803491408661447,0,0,140,51,0,373,1586
timm--fbnetv3_g.ra2_in1k,16623888,ImageNet-1k (1.2M),fbnet,cnn,EfficientNet,[],8.866666666666667,20.053333333333335,81.242,90.2923060767066,7500,2240,152,6835,2088,8.781495478678409,33.477537490268745,34.62507628738508,7.44775648201831,31.067854115502207,32.920555901755385,0,0,155,42,0,371,1520
timm--flexivit_base.1200ep_in1k,86589160,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],21.68,40.57333333333333,84.66799999999999,93.45688900324004,7500,2240,422,5874,1818,21.53688553128736,45.669158852878894,47.03042104025394,19.825377888678734,42.36115708551985,44.72031532287415,0,0,151,55,0,347,1265
timm--flexivit_base.300ep_in1k,86589160,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],21.026666666666667,39.46666666666667,84.402,93.29207009579721,7500,2240,411,5923,1829,21.094287612606745,45.39651386377205,46.8833603079205,19.28997673986466,42.602459650845056,45.047179603673285,0,0,145,55,0,364,1265
timm--flexivit_base.600ep_in1k,86589160,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],21.6,39.92,84.52,93.42547998956705,7500,2240,428,5880,1812,21.471725928033248,45.20414333360769,46.50076739252911,19.945383723502953,42.268482577463445,44.47178061453867,0,0,143,53,0,359,1257
