model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified,num_all_imagenet-m_samples,num_group_imagenet-m_samples,num_imagenet-m_errors
timm--crossvit_9_dagger_240.in1k,8776592,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],76.98,76.98,85.9755113350704,18692,18692,14994,3698,3698,85.9755113350704,92.90758468569645,93.73242297391323,85.9755113350704,92.90758468569645,93.73242297391323,101,1010,1051,145,10,207,1174,68,68,47
timm--crossvit_base_240.in1k,105025232,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],82.216,82.216,91.19266261945857,18692,18692,16010,2682,2682,91.19266261945857,95.97849644636456,96.61231630426717,91.19266261945857,95.97849644636456,96.61231630426717,110,951,710,111,9,164,627,68,68,48
timm--crossvit_small_240.in1k,26856272,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],81.018,81.018,90.02222225100363,18692,18692,15754,2938,2938,90.02222225100363,95.11128383999937,95.77600681095689,90.02222225100363,95.11128383999937,95.77600681095689,107,989,772,114,10,160,786,68,68,48
timm--crossvit_tiny_240.in1k,7014800,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],73.332,73.332,81.88215371745576,18692,18692,14234,4458,4458,81.88215371745576,90.28690583968867,91.2326720815308,81.88215371745576,90.28690583968867,91.2326720815308,105,1011,1306,164,12,222,1638,68,68,50
timm--cs3darknet_focus_l.c2ns_in1k,21151720,ImageNet-1k (1.2M),darknet,cnn,CNN,[],80.262,80.262,89.24930995131491,18692,18692,15632,3060,3060,89.24930995131491,94.94643939995365,95.66567149912383,89.24930995131491,94.94643939995365,95.66567149912383,99,988,839,125,9,186,814,68,68,46
timm--cs3darknet_focus_m.c2ns_in1k,9304360,ImageNet-1k (1.2M),darknet,cnn,CNN,[],76.73400000000001,76.73400000000001,85.58968872201096,18692,18692,14941,3751,3751,85.58968872201096,92.75323443970923,93.57233305566152,85.58968872201096,92.75323443970923,93.57233305566152,103,1007,1073,144,10,213,1201,68,68,44
timm--cs3darknet_l.c2ns_in1k,21164168,ImageNet-1k (1.2M),darknet,cnn,CNN,[],80.35600000000001,80.35600000000001,89.40541548621697,18692,18692,15633,3059,3059,89.40541548621697,95.02548826861175,95.7518415670162,89.40541548621697,95.02548826861175,95.7518415670162,112,1002,835,131,8,176,795,68,68,50
timm--cs3darknet_m.c2ns_in1k,9310240,ImageNet-1k (1.2M),darknet,cnn,CNN,[],76.962,76.962,86.06126994694365,18692,18692,14990,3702,3702,86.06126994694365,92.84272587405754,93.76367853594671,86.06126994694365,92.84272587405754,93.76367853594671,108,1037,1008,163,10,208,1168,68,68,46
timm--cs3darknet_x.c2ns_in1k,35046320,ImageNet-1k (1.2M),darknet,cnn,CNN,[],81.856,81.856,90.83727999382836,18692,18692,15913,2779,2779,90.83727999382836,95.87529936051251,96.53660633956717,90.83727999382836,95.87529936051251,96.53660633956717,104,995,745,114,10,158,653,68,68,53
timm--cs3sedarknet_l.c2ns_in1k,21913592,ImageNet-1k (1.2M),darknet,cnn,CNN,[],81.228,81.228,90.38553137952555,18692,18692,15826,2866,2866,90.38553137952555,95.56884240931103,96.23589981054413,90.38553137952555,95.56884240931103,96.23589981054413,103,993,773,118,8,164,707,68,68,46
timm--cs3sedarknet_x.c2ns_in1k,35397904,ImageNet-1k (1.2M),darknet,cnn,CNN,[],81.892,81.892,91.10799655925457,18692,18692,15956,2736,2736,91.10799655925457,96.1256282228268,96.7309070590576,91.10799655925457,96.1256282228268,96.7309070590576,115,993,735,103,12,165,613,68,68,44
timm--cspdarknet53.ra_in1k,27642184,ImageNet-1k (1.2M),darknet,cnn,CNN,[],80.054,80.054,89.11925590577326,18692,18692,15596,3096,3096,89.11925590577326,94.63760964267973,95.46543759774836,89.11925590577326,94.63760964267973,95.46543759774836,99,988,825,147,9,176,852,68,68,48
timm--cspresnet50.ra_in1k,21616168,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.574,79.574,88.58219500786483,18692,18692,15499,3193,3193,88.58219500786483,94.41199500705729,95.14462569293491,88.58219500786483,94.41199500705729,95.14462569293491,99,1006,860,130,7,182,909,68,68,45
timm--cspresnext50.ra_in1k,20569896,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],80.55,80.55,89.8720907154425,18692,18692,15721,2971,2971,89.8720907154425,95.10600102812606,95.85264796692852,89.8720907154425,95.10600102812606,95.85264796692852,109,1002,766,130,10,178,776,68,68,47
timm--darknet53.c2ns_in1k,41609928,ImageNet-1k (1.2M),darknet,cnn,CNN,[],80.012,80.012,89.2567284615972,18692,18692,15639,3053,3053,89.2567284615972,94.74153976355637,95.48696360785796,89.2567284615972,94.74153976355637,95.48696360785796,110,967,816,130,10,174,846,68,68,51
timm--darknetaa53.c2ns_in1k,36022984,ImageNet-1k (1.2M),darknet,cnn,CNN,[],79.732,79.732,89.04233117286951,18692,18692,15577,3115,3115,89.04233117286951,94.79841670584364,95.41234535287599,89.04233117286951,94.79841670584364,95.41234535287599,114,985,861,107,10,178,860,68,68,47
timm--davit_base.msft_in1k,87954408,ImageNet-1k (1.2M),davit,transformer,ViT,[],84.646,84.646,93.59833051494468,18692,18692,16443,2249,2249,93.59833051494468,97.4027200684595,97.92097094168338,93.59833051494468,97.4027200684595,97.92097094168338,104,957,543,88,11,152,394,68,68,43
timm--davit_small.msft_in1k,49745896,ImageNet-1k (1.2M),davit,transformer,ViT,[],84.244,84.244,93.35774415342182,18692,18692,16407,2285,2285,93.35774415342182,97.2249207057995,97.76887925413111,93.35774415342182,97.2249207057995,97.76887925413111,98,958,555,95,9,151,419,68,68,48
timm--davit_tiny.msft_in1k,28360168,ImageNet-1k (1.2M),davit,transformer,ViT,[],82.69800000000001,82.69800000000001,91.67369179281376,18692,18692,16068,2624,2624,91.67369179281376,96.23959444966836,96.86705845023604,91.67369179281376,96.23959444966836,96.86705845023604,106,981,665,108,10,165,589,68,68,50
timm--deit3_base_patch16_224.fb_in1k,86585320,ImageNet-1k (1.2M),deit,transformer,ViT,[],83.784,83.784,92.69614930520156,18692,18692,16319,2373,2373,92.69614930520156,96.8106884811958,97.4076869587244,92.69614930520156,96.8106884811958,97.4076869587244,100,929,601,102,11,146,484,68,68,48
timm--deit3_base_patch16_224.fb_in22k_ft_in1k,86585320,ImageNet-21k (14M),deit,transformer,ViT,[],85.71,85.71,94.57260885786081,18692,18692,16664,2028,2028,94.57260885786081,97.99858039234618,98.4409616802189,94.57260885786081,97.99858039234618,98.4409616802189,107,926,511,75,7,109,293,68,68,42
timm--deit3_base_patch16_384.fb_in1k,86877160,ImageNet-1k (1.2M),deit,transformer,ViT,[],85.07400000000001,85.07400000000001,94.10400323017232,18692,18692,16555,2137,2137,94.10400323017232,97.56333910284795,98.09474056086702,94.10400323017232,97.56333910284795,98.09474056086702,106,938,506,90,11,128,358,68,68,45
timm--deit3_base_patch16_384.fb_in22k_ft_in1k,86877160,ImageNet-21k (14M),deit,transformer,ViT,[],86.744,86.744,95.43903717670396,18692,18692,16842,1850,1850,95.43903717670396,98.50324275311914,98.89496543961731,95.43903717670396,98.50324275311914,98.89496543961731,109,902,467,69,4,93,206,68,68,42
timm--deit3_huge_patch14_224.fb_in1k,632126440,ImageNet-1k (1.2M),deit,transformer,ViT,[],85.222,85.222,94.03780187176123,18692,18692,16545,2147,2147,94.03780187176123,97.43923347206655,97.9801116242721,94.03780187176123,97.43923347206655,97.9801116242721,103,940,488,92,11,134,379,68,68,46
timm--deit3_huge_patch14_224.fb_in22k_ft_in1k,632126440,ImageNet-21k (14M),deit,transformer,ViT,[],87.18599999999999,87.18599999999999,95.7277859902398,18692,18692,16903,1789,1789,95.7277859902398,98.63552581018932,98.96352804617136,95.7277859902398,98.63552581018932,98.96352804617136,102,902,446,57,6,83,193,68,68,38
timm--deit3_large_patch16_224.fb_in1k,304374760,ImageNet-1k (1.2M),deit,transformer,ViT,[],84.774,84.774,93.64346547930946,18692,18692,16490,2202,2202,93.64346547930946,97.35365677107575,97.88454964239428,93.64346547930946,97.35365677107575,97.88454964239428,108,919,551,88,12,125,399,68,68,46
timm--deit3_large_patch16_224.fb_in22k_ft_in1k,304374760,ImageNet-21k (14M),deit,transformer,ViT,[],86.982,86.982,95.81835690539286,18692,18692,16923,1769,1769,95.81835690539286,98.55697408843325,98.93650819167088,95.81835690539286,98.55697408843325,98.93650819167088,108,891,403,64,7,96,200,68,68,41
timm--deit3_large_patch16_384.fb_in1k,304763880,ImageNet-1k (1.2M),deit,transformer,ViT,[],85.812,85.812,94.67731708135373,18692,18692,16677,2015,2015,94.67731708135373,97.81709843991602,98.3442445054947,94.67731708135373,97.81709843991602,98.3442445054947,108,923,461,91,8,112,312,68,68,49
timm--deit3_large_patch16_384.fb_in22k_ft_in1k,304763880,ImageNet-21k (14M),deit,transformer,ViT,[],87.722,87.722,96.30250210058283,18692,18692,17016,1676,1676,96.30250210058283,98.77500524759057,99.0952344568058,96.30250210058283,98.77500524759057,99.0952344568058,103,896,370,54,6,77,170,68,68,42
timm--deit3_medium_patch16_224.fb_in1k,38849512,ImageNet-1k (1.2M),deit,transformer,ViT,[],83.086,83.086,92.07793752858808,18692,18692,16190,2502,2502,92.07793752858808,96.42146441707627,96.88796381508106,92.07793752858808,96.42146441707627,96.88796381508106,101,934,643,81,8,153,582,68,68,46
timm--deit3_medium_patch16_224.fb_in22k_ft_in1k,38849512,ImageNet-21k (14M),deit,transformer,ViT,[],84.54599999999999,84.54599999999999,93.58774051498929,18692,18692,16486,2206,2206,93.58774051498929,97.49359438377266,97.9712242096571,93.58774051498929,97.49359438377266,97.9712242096571,101,928,579,82,7,129,380,68,68,40
timm--deit3_small_patch16_224.fb_in1k,22059496,ImageNet-1k (1.2M),deit,transformer,ViT,[],81.368,81.368,90.32991058004642,18692,18692,15858,2834,2834,90.32991058004642,95.28163807683586,95.91219254086172,90.32991058004642,95.28163807683586,95.91219254086172,102,962,721,109,10,168,762,68,68,45
timm--deit3_small_patch16_224.fb_in22k_ft_in1k,22059496,ImageNet-21k (14M),deit,transformer,ViT,[],83.074,83.074,92.07817892247105,18692,18692,16183,2509,2509,92.07817892247105,96.58461087459202,97.18841899028084,92.07817892247105,96.58461087459202,97.18841899028084,101,948,679,105,8,140,528,68,68,44
timm--deit3_small_patch16_384.fb_in1k,22205416,ImageNet-1k (1.2M),deit,transformer,ViT,[],83.434,83.434,92.5407478490726,18692,18692,16230,2462,2462,92.5407478490726,96.69686294828367,97.23781578758394,92.5407478490726,96.69686294828367,97.23781578758394,110,974,630,91,11,128,518,68,68,49
timm--deit3_small_patch16_384.fb_in22k_ft_in1k,22205416,ImageNet-21k (14M),deit,transformer,ViT,[],84.82600000000001,84.82600000000001,93.91886222222941,18692,18692,16540,2152,2152,93.91886222222941,97.60737490665528,98.16272152168453,93.91886222222941,97.60737490665528,98.16272152168453,108,920,553,95,10,123,343,68,68,48
timm--deit_base_distilled_patch16_224.fb_in1k,87338192,ImageNet-1k (1.2M),deit,transformer,ViT,['Distillation'],83.38600000000001,83.38600000000001,92.39585505782533,18692,18692,16233,2459,2459,92.39585505782533,96.46154693861386,97.04707861282203,92.39585505782533,96.46154693861386,97.04707861282203,103,965,596,100,11,133,551,68,68,49
timm--deit_base_distilled_patch16_384.fb_in1k,87630032,ImageNet-1k (1.2M),deit,transformer,ViT,['Distillation'],85.426,85.426,94.42621226211048,18692,18692,16610,2082,2082,94.42621226211048,97.73173775785644,98.21839946302427,94.42621226211048,97.73173775785644,98.21839946302427,98,957,475,81,11,124,336,68,68,50
timm--deit_base_patch16_224.fb_in1k,86567656,ImageNet-1k (1.2M),deit,transformer,ViT,[],81.99,81.99,90.99869894897013,18692,18692,15999,2693,2693,90.99869894897013,95.91871064607949,96.58877182586973,90.99869894897013,95.91871064607949,96.58877182586973,101,935,728,116,10,172,631,68,68,48
timm--deit_base_patch16_384.fb_in1k,86859496,ImageNet-1k (1.2M),deit,transformer,ViT,[],83.102,83.102,92.16656348166839,18692,18692,16187,2505,2505,92.16656348166839,96.69437154821479,97.28690829638231,92.16656348166839,96.69437154821479,97.28690829638231,103,962,659,100,12,159,510,68,68,46
timm--deit_small_distilled_patch16_224.fb_in1k,22436432,ImageNet-1k (1.2M),deit,transformer,ViT,['Distillation'],81.216,81.216,90.0180757705491,18692,18692,15790,2902,2902,90.0180757705491,95.18933129864669,95.81490382252808,90.0180757705491,95.18933129864669,95.81490382252808,106,966,755,109,10,178,778,68,68,47
timm--deit_small_patch16_224.fb_in1k,22050664,ImageNet-1k (1.2M),deit,transformer,ViT,[],79.852,79.852,88.77150685786546,18692,18692,15541,3151,3151,88.77150685786546,94.64318412495699,95.32291506738918,88.77150685786546,94.64318412495699,95.32291506738918,97,988,883,119,9,187,868,68,68,51
timm--deit_tiny_distilled_patch16_224.fb_in1k,5910800,ImageNet-1k (1.2M),deit,transformer,ViT,['Distillation'],74.504,74.504,83.3930220033666,18692,18692,14546,4146,4146,83.3930220033666,91.15494939571988,92.07980189487196,83.3930220033666,91.15494939571988,92.07980189487196,95,1000,1165,162,11,237,1476,68,68,46
timm--deit_tiny_patch16_224.fb_in1k,5717416,ImageNet-1k (1.2M),deit,transformer,ViT,[],72.176,72.176,80.89511543453122,18692,18692,14134,4558,4558,80.89511543453122,89.55551741859819,90.6655614977561,80.89511543453122,89.55551741859819,90.6655614977561,91,956,1323,197,12,240,1739,68,68,48
timm--densenet121.ra_in1k,7978856,ImageNet-1k (1.2M),densenet,cnn,CNN,[],75.574,75.574,84.366154471174,18692,18692,14741,3951,3951,84.366154471174,91.78520309369024,92.73516084276955,84.366154471174,91.78520309369024,92.73516084276955,101,976,1125,165,13,213,1358,68,68,53
timm--densenetblur121d.ra_in1k,7998088,ImageNet-1k (1.2M),densenet,cnn,CNN,[],76.576,76.576,85.44954273538666,18692,18692,14936,3756,3756,85.44954273538666,92.50035779536971,93.33385269615174,85.44954273538666,92.50035779536971,93.33385269615174,105,960,1082,146,10,201,1252,68,68,50
timm--dla102.in1k,33268888,ImageNet-1k (1.2M),dla,cnn,CNN,[],78.026,78.026,87.26120635599378,18692,18692,15242,3450,3450,87.26120635599378,93.3804519951158,94.15438216367444,87.26120635599378,93.3804519951158,94.15438216367444,98,995,929,137,10,189,1092,68,68,48
timm--dla102x.in1k,26309272,ImageNet-1k (1.2M),dla,cnn,CNN,[],78.508,78.508,87.54023901494129,18692,18692,15283,3409,3409,87.54023901494129,93.67719754961286,94.51307175366819,87.54023901494129,93.67719754961286,94.51307175366819,101,1010,918,147,10,195,1028,68,68,54
timm--dla102x2.in1k,41282200,ImageNet-1k (1.2M),dla,cnn,CNN,[],79.452,79.452,88.5653002419838,18692,18692,15454,3238,3238,88.5653002419838,94.34787627104613,95.21324327762059,88.5653002419838,94.34787627104613,95.21324327762059,106,1017,873,151,11,182,898,68,68,50
timm--dla169.in1k,53389720,ImageNet-1k (1.2M),dla,cnn,CNN,[],78.71000000000001,78.71000000000001,87.99010705367931,18692,18692,15355,3337,3337,87.99010705367931,94.12338384182081,94.89640100224891,87.99010705367931,94.12338384182081,94.89640100224891,105,1023,917,135,10,192,955,68,68,46
timm--dla34.in1k,15742104,ImageNet-1k (1.2M),dla,cnn,CNN,[],74.636,74.636,83.86074815535366,18692,18692,14625,4067,4067,83.86074815535366,91.2609915703495,92.21746137161819,83.86074815535366,91.2609915703495,92.21746137161819,105,979,1144,169,10,202,1458,68,68,51
timm--dla46_c.in1k,1301400,ImageNet-1k (1.2M),dla,cnn,CNN,[],64.878,64.878,73.00486461766666,18692,18692,12701,5991,5991,73.00486461766666,83.30307124463103,84.64461146610543,73.00486461766666,83.30307124463103,84.64461146610543,101,886,1639,240,12,236,2877,68,68,51
timm--dla46x_c.in1k,1068440,ImageNet-1k (1.2M),dla,cnn,CNN,[],65.98,65.98,74.13890649598083,18692,18692,12878,5814,5814,74.13890649598083,84.26443082502318,85.58765482797237,74.13890649598083,84.26443082502318,85.58765482797237,98,934,1571,238,10,273,2690,68,68,55
timm--dla60.in1k,22036632,ImageNet-1k (1.2M),dla,cnn,CNN,[],77.022,77.022,86.34911394805766,18692,18692,15045,3647,3647,86.34911394805766,92.89525843093995,93.66960685384488,86.34911394805766,92.89525843093995,93.66960685384488,103,1019,997,138,8,197,1185,68,68,54
timm--dla60_res2net.in1k,20848072,ImageNet-1k (1.2M),res2net,cnn,ResNet,[],78.472,78.472,87.67632741699329,18692,18692,15318,3374,3374,87.67632741699329,93.60985505378726,94.50028698984227,87.67632741699329,93.60985505378726,94.50028698984227,100,997,901,159,8,181,1028,68,68,48
timm--dla60_res2next.in1k,17032984,ImageNet-1k (1.2M),res2net,cnn,ResNet,[],78.448,78.448,87.6439716969479,18692,18692,15316,3376,3376,87.6439716969479,93.72545164072297,94.40594850625847,87.6439716969479,93.72545164072297,94.40594850625847,98,1013,883,119,9,205,1049,68,68,49
timm--dla60x.in1k,17352344,ImageNet-1k (1.2M),dla,cnn,CNN,[],78.242,78.242,87.2962355154308,18692,18692,15238,3454,3454,87.2962355154308,93.47509547384199,94.28434310014076,87.2962355154308,93.47509547384199,94.28434310014076,107,1010,912,145,8,201,1071,68,68,49
timm--dla60x_c.in1k,1319832,ImageNet-1k (1.2M),dla,cnn,CNN,[],67.906,67.906,76.3129688594859,18692,18692,13289,5403,5403,76.3129688594859,85.871238466556,87.17468012594578,76.3129688594859,85.871238466556,87.17468012594578,95,939,1487,235,11,241,2395,68,68,53
timm--dm_nfnet_f0.dm_in1k,71489284,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],81.426,81.426,90.38001737555568,18692,18692,15858,2834,2834,90.38001737555568,95.46725661979961,96.06323590625104,90.38001737555568,95.46725661979961,96.06323590625104,103,960,766,102,11,154,738,68,68,48
timm--dm_nfnet_f1.dm_in1k,132634256,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],83.418,83.418,92.07347084030569,18692,18692,16191,2501,2501,92.07347084030569,96.54133924340236,97.08606267743298,92.07347084030569,96.54133924340236,97.08606267743298,107,935,645,93,10,165,546,68,68,49
timm--dm_nfnet_f2.dm_in1k,193779228,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],84.102,84.102,92.93124872676383,18692,18692,16327,2365,2365,92.93124872676383,96.9528975509358,97.49882626532423,92.93124872676383,96.9528975509358,97.49882626532423,103,956,583,93,11,147,472,68,68,46
timm--dm_nfnet_f3.dm_in1k,254924200,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],85.104,85.104,93.89824530002194,18692,18692,16511,2181,2181,93.89824530002194,97.53356259495611,97.98315884923498,93.89824530002194,97.53356259495611,97.98315884923498,109,946,525,77,7,137,380,68,68,42
timm--dm_nfnet_f4.dm_in1k,316069172,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],85.49799999999999,85.49799999999999,94.46486423019742,18692,18692,16616,2076,2076,94.46486423019742,97.81606507570538,98.30683851408332,94.46486423019742,97.81606507570538,98.30683851408332,116,941,480,83,9,129,318,68,68,47
timm--dm_nfnet_f5.dm_in1k,377214144,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],85.708,85.708,94.54299373528123,18692,18692,16659,2033,2033,94.54299373528123,97.77843599855626,98.28596103758667,94.54299373528123,97.77843599855626,98.28596103758667,111,914,481,84,9,112,322,68,68,45
timm--dm_nfnet_f6.dm_in1k,438359116,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],86.13,86.13,95.06096397453622,18692,18692,16746,1946,1946,95.06096397453622,98.19260147446317,98.59286268083507,95.06096397453622,98.19260147446317,98.59286268083507,116,916,449,67,8,125,265,68,68,42
timm--dpn107.mx_in1k,86917800,ImageNet-1k (1.2M),dpn,cnn,CNN,[],80.172,80.172,89.42950361214326,18692,18692,15610,3082,3082,89.42950361214326,94.92333957580134,95.68474107162237,89.42950361214326,94.92333957580134,95.68474107162237,95,1037,829,134,10,172,805,68,68,49
timm--dpn131.mx_in1k,79254504,ImageNet-1k (1.2M),dpn,cnn,CNN,[],79.806,79.806,88.98291790296082,18692,18692,15547,3145,3145,88.98291790296082,94.66124101517717,95.50888948426916,88.98291790296082,94.66124101517717,95.50888948426916,100,1023,843,151,9,180,839,68,68,43
timm--dpn68.mx_in1k,12611602,ImageNet-1k (1.2M),dpn,cnn,CNN,[],76.346,76.346,85.31338343802754,18692,18692,14870,3822,3822,85.31338343802754,92.35171510550026,93.22446404043195,85.31338343802754,92.35171510550026,93.22446404043195,97,1017,1072,154,11,204,1267,68,68,49
timm--dpn68b.mx_in1k,12611602,ImageNet-1k (1.2M),dpn,cnn,CNN,[],77.52799999999999,77.52799999999999,86.54042367290444,18692,18692,15080,3612,3612,86.54042367290444,93.24834856792718,94.10277699124104,86.54042367290444,93.24834856792718,94.10277699124104,102,1027,1011,150,10,207,1105,68,68,50
timm--dpn68b.ra_in1k,12611602,ImageNet-1k (1.2M),dpn,cnn,CNN,[],78.544,78.544,87.28829684161744,18692,18692,15306,3386,3386,87.28829684161744,93.42420308234968,94.20451879389994,87.28829684161744,93.42420308234968,94.20451879389994,109,940,936,133,12,176,1080,68,68,51
timm--dpn92.mx_in1k,37668392,ImageNet-1k (1.2M),dpn,cnn,CNN,[],80.034,80.034,89.1998849787127,18692,18692,15598,3094,3094,89.1998849787127,94.8510340571026,95.66068545017119,89.1998849787127,94.8510340571026,95.66068545017119,97,1002,855,143,9,177,811,68,68,49
timm--dpn98.mx_in1k,61570728,ImageNet-1k (1.2M),dpn,cnn,CNN,[],79.666,79.666,88.6795201929997,18692,18692,15514,3178,3178,88.6795201929997,94.56798672560707,95.36227176160644,88.6795201929997,94.56798672560707,95.36227176160644,108,988,887,137,12,176,870,68,68,52
timm--eca_halonext26ts.c1_in1k,10756885,ImageNet-1k (1.2M),halonet,cnn,ResNet,[],79.488,79.488,88.46399790568944,18692,18692,15462,3230,3230,88.46399790568944,94.19762958060207,94.9419005048962,88.46399790568944,94.19762958060207,94.9419005048962,106,994,869,128,13,174,946,68,68,51
timm--eca_nfnet_l0.ra2_in1k,24143924,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],81.736,81.736,90.63323177854173,18692,18692,15869,2823,2823,90.63323177854173,95.80355428541225,96.45782133973732,90.63323177854173,95.80355428541225,96.45782133973732,101,986,777,112,12,167,668,68,68,47
timm--eca_nfnet_l1.ra2_in1k,41407728,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],83.26599999999999,83.26599999999999,92.34249216340979,18692,18692,16165,2527,2527,92.34249216340979,96.67107785274617,97.20297253786842,92.34249216340979,96.67107785274617,97.20297253786842,108,1004,625,91,8,164,527,68,68,46
timm--eca_nfnet_l2.ra3_in1k,56722348,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],84.13199999999999,84.13199999999999,93.24360734337947,18692,18692,16375,2317,2317,93.24360734337947,97.17427929999167,97.69924253979617,93.24360734337947,97.17427929999167,97.69924253979617,108,961,576,89,9,144,430,68,68,47
timm--eca_resnet33ts.ra2_in1k,19676302,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],80.074,80.074,88.99576693473391,18692,18692,15582,3110,3110,88.99576693473391,94.7571886829205,95.42029982831107,88.99576693473391,94.7571886829205,95.42029982831107,106,978,839,112,12,208,855,68,68,48
timm--eca_resnext26ts.ch_in1k,10297988,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],77.45,77.45,86.5317125654705,18692,18692,15118,3574,3574,86.5317125654705,93.10276010324411,94.04140396024717,86.5317125654705,93.10276010324411,94.04140396024717,98,987,981,163,14,218,1113,68,68,47
timm--ecaresnet101d.miil_in1k,44568563,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],82.166,82.166,91.37973699846822,18692,18692,16006,2686,2686,91.37973699846822,96.30329717367299,96.86698373264204,91.37973699846822,96.30329717367299,96.86698373264204,97,1007,718,98,9,171,586,68,68,45
timm--ecaresnet101d_pruned.miil_in1k,24876040,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,['Distillation'],80.808,80.808,89.8875692797059,18692,18692,15719,2973,2973,89.8875692797059,95.27543906214233,95.94700169069019,89.8875692797059,95.27543906214233,95.94700169069019,102,1008,803,117,10,179,754,68,68,48
timm--ecaresnet269d.ra2_in1k,102093077,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],84.734,84.734,93.92331875168209,18692,18692,16504,2188,2188,93.92331875168209,97.59840460193428,98.08384140025804,93.92331875168209,97.59840460193428,98.08384140025804,107,959,545,86,6,126,359,68,68,44
timm--ecaresnet26t.ra2_in1k,16011916,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],78.91,78.91,87.9591024584294,18692,18692,15372,3320,3320,87.9591024584294,94.07228351112295,94.78648047600878,87.9591024584294,94.07228351112295,94.78648047600878,101,1006,893,123,12,207,978,68,68,52
timm--ecaresnet50d.miil_in1k,25576350,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],80.604,80.604,89.69770165249302,18692,18692,15707,2985,2985,89.69770165249302,95.1019091069753,95.78751509240713,89.69770165249302,95.1019091069753,95.78751509240713,104,997,781,118,10,185,790,68,68,46
timm--ecaresnet50d_pruned.miil_in1k,19939713,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,['Distillation'],79.718,79.718,88.68255050161434,18692,18692,15536,3156,3156,88.68255050161434,94.4809299197539,95.2904737144524,88.68255050161434,94.4809299197539,95.2904737144524,98,978,863,140,12,186,879,68,68,50
timm--ecaresnet50t.a1_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],81.27600000000001,81.27600000000001,90.54045573063034,18692,18692,15856,2836,2836,90.54045573063034,95.51724414989931,96.23647829982227,90.54045573063034,95.51724414989931,96.23647829982227,108,977,731,124,10,175,711,68,68,49
timm--ecaresnet50t.a2_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],80.862,80.862,89.77571602760884,18692,18692,15734,2958,2958,89.77571602760884,94.9340056237197,95.62517389816972,89.77571602760884,94.9340056237197,95.62517389816972,100,971,758,119,10,177,823,68,68,52
timm--ecaresnet50t.a3_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],77.794,77.794,86.80560437283766,18692,18692,15169,3523,3523,86.80560437283766,93.0718468000012,93.88014192979405,86.80560437283766,93.0718468000012,93.88014192979405,106,990,950,142,10,185,1140,68,68,51
timm--ecaresnet50t.ra2_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],81.45,81.45,90.54906916183268,18692,18692,15855,2837,2837,90.54906916183268,95.73972451653987,96.33628765326553,90.54906916183268,95.73972451653987,96.33628765326553,96,1009,736,104,9,198,685,68,68,49
timm--ecaresnetlight.miil_in1k,30162046,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],80.45400000000001,80.45400000000001,89.71803567949112,18692,18692,15714,2978,2978,89.71803567949112,95.10156643064587,95.82584845666932,89.71803567949112,95.10156643064587,95.82584845666932,112,975,799,122,14,178,778,68,68,53
timm--edgenext_base.in21k_ft_in1k,18511292,ImageNet-21k (14M),edgenext,hybrid,Hybrid,[],83.39800000000001,83.39800000000001,92.3616890127421,18692,18692,16242,2450,2450,92.3616890127421,96.84529405407154,97.3630151715333,92.3616890127421,96.84529405407154,97.3630151715333,104,943,678,90,8,136,491,68,68,45
